region,day,TempMax_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Bourgogne-Franche-Comté,2011/11/26,6.5,6.0,93.5,7.5,536.0
Bourgogne-Franche-Comté,2011/11/27,7.5,19.5,84.0,9.5,534.0
Bourgogne-Franche-Comté,2011/11/28,7.0,7.5,89.0,9.0,532.0
Bourgogne-Franche-Comté,2011/11/29,9.5,22.0,83.5,10.0,530.0
Bourgogne-Franche-Comté,2011/11/30,11.0,4.5,93.0,6.25,528.5
Bourgogne-Franche-Comté,2011/12/01,12.0,23.0,85.5,10.0,527.0
Bourgogne-Franche-Comté,2011/12/02,11.0,17.5,91.0,8.4375,525.0
Bourgogne-Franche-Comté,2011/12/03,7.0,30.0,90.5,7.3125,523.0
Bourgogne-Franche-Comté,2011/12/04,10.5,30.0,95.5,9.875,521.5
Bourgogne-Franche-Comté,2011/12/05,10.0,18.5,91.0,9.6875,520.0
Bourgogne-Franche-Comté,2011/12/06,5.5,29.5,95.5,9.4375,519.0
Bourgogne-Franche-Comté,2011/12/07,9.0,36.0,96.0,8.0625,518.0
Bourgogne-Franche-Comté,2011/12/08,7.5,19.5,93.5,7.375,516.5
Bourgogne-Franche-Comté,2011/12/09,10.0,33.5,87.5,9.5,515.5
Bourgogne-Franche-Comté,2011/12/10,9.0,8.5,94.5,5.875,514.5
Bourgogne-Franche-Comté,2011/12/11,7.5,11.0,92.0,8.375,513.5
Bourgogne-Franche-Comté,2011/12/12,7.0,24.5,94.5,9.25,512.5
Bourgogne-Franche-Comté,2011/12/13,7.5,32.0,87.0,9.75,511.5
Bourgogne-Franche-Comté,2011/12/14,9.0,15.990932341315974,92.0,9.125,510.5
Bourgogne-Franche-Comté,2011/12/15,6.5,33.5,95.0,9.4375,510.5
Bourgogne-Franche-Comté,2011/12/16,8.0,15.990932341315974,95.0,8.875,510.0
Bourgogne-Franche-Comté,2011/12/17,2.5,20.5,96.0,6.875,509.0
Bourgogne-Franche-Comté,2011/12/18,1.5,20.5,93.5,7.875,508.5
Bourgogne-Franche-Comté,2011/12/19,0.5,10.0,93.5,9.3125,509.0
Bourgogne-Franche-Comté,2011/12/20,3.5,17.0,99.0,6.0625,508.5
Bourgogne-Franche-Comté,2011/12/21,2.0,15.0,97.5,8.71249231596742,508.5
Bourgogne-Franche-Comté,2011/12/22,8.0,12.5,98.0,8.71249231596742,508.0
Bourgogne-Franche-Comté,2011/12/23,7.5,9.5,97.0,8.71249231596742,508.5
Bourgogne-Franche-Comté,2011/12/24,6.0,17.5,96.0,7.8125,508.5
Bourgogne-Franche-Comté,2011/12/25,5.5,4.0,87.5,8.5,509.0
Bourgogne-Franche-Comté,2011/12/26,5.5,10.0,87.0,9.5,509.5
Bourgogne-Franche-Comté,2011/12/27,3.5,5.5,79.0,10.0,509.5
Bourgogne-Franche-Comté,2011/12/28,4.0,16.5,67.5,10.0,510.0
Bourgogne-Franche-Comté,2011/12/29,3.5,14.5,95.5,7.375,511.0
Bourgogne-Franche-Comté,2011/12/30,4.0,18.0,100.0,6.6875,511.5
Bourgogne-Franche-Comté,2011/12/31,8.5,16.5,97.5,8.9375,512.5
Bretagne,2011/01/01,4.0,10.0,94.0,6.0,507.0
Bretagne,2011/01/02,5.0,12.0,96.0,5.75,508.0
Bretagne,2011/01/03,3.0,15.0,86.0,9.0,509.0
Bretagne,2011/01/04,3.0,12.0,89.0,10.0,510.0
Bretagne,2011/01/05,10.0,22.0,99.0,10.0,511.0
Bretagne,2011/01/06,12.0,34.0,98.0,9.875,513.0
Bretagne,2011/01/07,13.0,21.0,99.0,9.0,514.0
Bretagne,2011/01/08,11.0,22.0,97.0,8.875,515.0
Bretagne,2011/01/09,7.0,10.0,92.0,8.375,516.0
Bretagne,2011/01/10,8.0,28.0,98.0,9.0,519.0
Bretagne,2011/01/11,10.0,27.0,95.0,8.0,520.0
Bretagne,2011/01/12,12.0,23.0,99.0,9.0,522.0
Bretagne,2011/01/13,13.0,26.0,98.0,10.0,524.0
Bretagne,2011/01/14,12.0,30.0,98.0,9.875,526.0
Bretagne,2011/01/15,12.0,27.0,99.0,10.0,528.0
Bretagne,2011/01/16,12.0,21.0,97.0,10.0,530.0
Bretagne,2011/01/17,12.0,22.0,98.0,9.875,532.0
Bretagne,2011/01/18,8.0,23.0,95.0,9.0,535.0
Bretagne,2011/01/19,6.0,15.0,95.0,6.0,537.0
Bretagne,2011/01/20,7.0,19.0,97.0,7.0,539.0
Bretagne,2011/01/21,5.0,20.0,92.0,10.0,541.0
Bretagne,2011/01/22,6.0,23.0,96.0,8.75,543.0
Bretagne,2011/01/23,7.0,26.0,96.0,10.0,546.0
Bretagne,2011/01/24,8.0,23.0,96.0,10.0,548.0
Bretagne,2011/01/25,7.0,17.0,96.0,7.0,551.0
Bretagne,2011/01/26,8.0,17.0,99.0,5.5,554.0
Bretagne,2011/01/27,4.0,24.0,95.0,9.0,557.0
Bretagne,2011/01/28,2.0,26.0,88.0,10.0,559.0
Bretagne,2011/01/29,5.0,21.0,82.0,10.0,562.0
Bretagne,2011/01/30,4.0,18.0,78.0,9.0,565.0
Bretagne,2011/01/31,4.0,12.0,88.0,10.0,568.0
Bretagne,2011/02/01,6.0,13.0,91.0,6.0,571.0
Bretagne,2011/02/02,9.0,14.0,99.0,5.0,573.0
Bretagne,2011/02/03,11.0,14.0,97.0,6.25,577.0
Bretagne,2011/02/04,11.0,25.0,97.0,8.75,579.0
Bretagne,2011/02/05,11.0,27.0,96.0,10.0,582.0
Bretagne,2011/02/06,11.0,24.0,96.0,10.0,586.0
Bretagne,2011/02/07,12.0,26.0,98.0,10.0,588.0
Bretagne,2011/02/08,13.0,14.0,97.0,5.0,592.0
Bretagne,2011/02/09,11.0,17.0,95.0,9.0,594.0
Bretagne,2011/02/10,14.0,26.0,98.0,7.25,598.0
Bretagne,2011/02/11,15.0,21.0,95.0,10.0,602.0
Bretagne,2011/02/12,10.0,17.0,95.0,6.625,604.0
Bretagne,2011/02/13,8.0,26.0,99.0,8.625,608.0
Bretagne,2011/02/14,9.0,23.0,95.0,8.625,610.0
Bretagne,2011/02/15,10.0,26.0,98.0,10.0,614.0
Bretagne,2011/02/16,9.0,28.0,92.0,10.0,618.0
Bretagne,2011/02/17,12.0,13.0,91.0,9.0,620.0
Bretagne,2011/02/18,12.0,19.0,95.0,7.0,624.0
Bretagne,2011/02/19,11.0,16.0,97.0,6.625,627.0
Bretagne,2011/02/20,12.0,11.0,92.0,6.25,631.0
Bretagne,2011/02/21,10.0,17.0,99.0,8.71249231596742,634.0
Bretagne,2011/02/22,9.0,6.0,97.0,8.71249231596742,637.0
Bretagne,2011/02/23,11.0,16.0,98.0,7.375,641.0
Bretagne,2011/02/24,14.0,13.0,95.0,5.25,644.0
Bretagne,2011/02/25,13.0,13.0,97.0,5.5,648.0
Bretagne,2011/02/26,12.0,25.0,94.0,8.875,651.0
Bretagne,2011/02/27,8.0,20.0,82.0,8.625,654.0
Bretagne,2011/02/28,7.0,25.0,95.0,10.0,658.0
Bretagne,2011/03/01,8.0,25.0,89.0,9.0,661.0
Bretagne,2011/03/02,9.0,28.0,83.0,10.0,665.0
Bretagne,2011/03/03,10.0,24.0,85.0,9.375,668.0
Bretagne,2011/03/04,9.0,25.0,84.0,9.375,672.0
Bretagne,2011/03/05,10.0,20.0,83.0,9.5,675.0
Bretagne,2011/03/06,10.0,19.0,85.0,9.125,679.0
Bretagne,2011/03/07,10.0,17.0,82.0,9.0,682.0
Bretagne,2011/03/08,15.0,13.0,94.0,9.0,686.0
Bretagne,2011/03/09,11.0,13.0,91.0,5.625,690.0
Bretagne,2011/03/10,11.0,20.0,93.0,8.0,693.0
Bretagne,2011/03/11,13.0,12.0,88.0,6.25,697.0
Bretagne,2011/03/12,10.0,20.0,98.0,8.625,700.0
Bretagne,2011/03/13,12.0,12.0,96.0,5.375,704.0
Bretagne,2011/03/14,15.0,23.0,91.0,7.625,707.0
Bretagne,2011/03/15,17.0,22.0,85.0,9.875,711.0
Bretagne,2011/03/16,15.0,26.0,92.0,10.0,714.0
Bretagne,2011/03/17,10.0,17.0,90.0,8.0,718.0
Bretagne,2011/03/18,14.0,26.0,94.0,9.0,721.0
Bretagne,2011/03/19,11.0,17.0,89.0,8.75,725.0
Bretagne,2011/03/20,12.0,9.0,87.0,7.0,728.0
Bretagne,2011/03/21,14.0,12.0,86.0,8.0,732.0
Bretagne,2011/03/22,15.0,19.0,76.0,10.0,735.0
Bretagne,2011/03/23,17.0,16.0,80.0,9.0,738.0
Bretagne,2011/03/24,18.0,16.0,88.0,10.0,743.0
Bretagne,2011/03/25,18.0,12.0,91.0,9.0,746.0
Bretagne,2011/03/26,17.0,10.0,91.0,6.75,750.0
Bretagne,2011/03/27,16.0,11.0,96.0,4.5,753.0
Bretagne,2011/03/28,15.0,8.0,92.0,7.5,757.0
Bretagne,2011/03/29,15.0,14.0,94.0,6.25,760.0
Bretagne,2011/03/30,12.0,24.0,98.0,4.875,764.0
Bretagne,2011/03/31,14.0,21.0,94.0,10.0,767.0
Bretagne,2011/04/01,20.0,21.0,89.0,8.75,771.0
Bretagne,2011/04/02,19.0,13.0,86.0,8.0,774.0
Bretagne,2011/04/03,14.0,13.0,92.0,8.875,778.0
Bretagne,2011/04/04,14.0,14.0,84.0,6.75,781.0
Bretagne,2011/04/05,17.0,17.0,85.0,9.0,784.0
Bretagne,2011/04/06,22.0,13.0,90.0,10.0,788.0
Bretagne,2011/04/07,21.0,14.0,85.0,10.0,791.0
Bretagne,2011/04/08,22.0,10.0,86.0,8.75,795.0
Bretagne,2011/04/09,22.0,13.0,87.0,10.0,798.0
Bretagne,2011/04/10,21.0,10.0,83.0,7.0,802.0
Bretagne,2011/04/11,17.0,22.0,81.0,9.0,805.0
Bretagne,2011/04/12,13.0,18.0,69.0,10.0,808.0
Bretagne,2011/04/13,12.0,10.0,71.0,10.0,812.0
Bretagne,2011/04/14,16.0,7.0,69.0,10.0,815.0
Bretagne,2011/04/15,16.0,8.0,79.0,10.0,819.0
Bretagne,2011/04/16,16.0,11.0,77.0,6.75,822.0
Bretagne,2011/04/17,17.0,19.0,73.0,7.0,826.0
Bretagne,2011/04/18,21.0,13.0,78.0,10.0,829.0
Bretagne,2011/04/19,23.0,12.0,72.0,7.0,832.0
Bretagne,2011/04/20,22.0,14.0,71.0,10.0,836.0
Bretagne,2011/04/21,22.0,14.0,81.0,9.875,838.0
Bretagne,2011/04/22,22.0,14.0,76.0,9.75,842.0
Bretagne,2011/04/23,22.0,15.0,84.0,8.625,845.0
Bretagne,2011/04/24,20.0,21.0,84.0,6.5,848.0
Bretagne,2011/04/25,22.0,21.0,71.0,6.5,852.0
Bretagne,2011/04/26,21.0,16.0,74.0,9.0,854.0
Bretagne,2011/04/27,18.0,20.0,75.0,8.625,858.0
Bretagne,2011/04/28,17.0,17.0,74.0,9.0,861.0
Bretagne,2011/04/29,15.0,9.0,86.0,6.5,864.0
Bretagne,2011/04/30,19.0,16.0,84.0,8.625,867.0
Bretagne,2011/05/01,16.0,19.0,93.0,8.0,870.0
Bretagne,2011/05/02,20.0,12.0,95.0,6.75,873.0
Bretagne,2011/05/03,13.0,15.0,94.0,7.125,876.0
Bretagne,2011/05/04,18.0,10.0,87.0,9.75,880.0
Bretagne,2011/05/05,20.0,15.0,89.0,7.0,882.0
Bretagne,2011/05/06,22.0,22.0,88.0,10.0,885.0
Bretagne,2011/05/07,21.0,23.0,92.0,7.625,888.0
Bretagne,2011/05/08,18.0,24.0,95.0,5.25,891.0
Bretagne,2011/05/09,18.0,14.0,88.0,6.375,894.0
Bretagne,2011/05/10,19.0,7.0,80.0,9.0,897.0
Bretagne,2011/05/11,18.0,14.0,83.0,8.0,899.0
Bretagne,2011/05/12,15.0,16.0,81.0,6.75,903.0
Bretagne,2011/05/13,17.0,12.0,84.0,7.0,905.0
Bretagne,2011/05/14,15.0,20.0,79.0,7.75,907.0
Bretagne,2011/05/15,15.0,19.0,79.0,5.875,911.0
Bretagne,2011/05/16,15.0,8.0,84.0,5.5,913.0
Bretagne,2011/05/17,16.0,12.0,84.0,5.25,915.0
Bretagne,2011/05/18,21.0,10.0,84.0,7.75,917.0
Bretagne,2011/05/19,18.0,19.0,84.0,7.75,920.0
Bretagne,2011/05/20,18.0,15.0,78.0,7.75,923.0
Bretagne,2011/05/21,21.0,9.0,82.0,9.0,925.0
Bretagne,2011/05/22,17.0,12.0,81.0,7.0,927.0
Bretagne,2011/05/23,20.0,17.0,79.0,6.0,930.0
Bretagne,2011/05/24,16.0,16.0,74.0,7.75,932.0
Bretagne,2011/05/25,21.0,13.0,87.0,9.0,934.0
Bretagne,2011/05/26,15.0,22.0,87.0,10.0,936.0
Bretagne,2011/05/27,14.0,18.0,73.0,6.0,938.0
Bretagne,2011/05/28,17.0,13.0,76.0,7.0,940.0
Bretagne,2011/05/29,19.0,15.0,83.0,7.5,941.0
Bretagne,2011/05/30,19.0,14.0,82.0,7.375,943.0
Bretagne,2011/05/31,15.0,20.0,72.0,9.0,945.0
Bretagne,2011/06/01,17.0,18.0,77.0,8.0,947.0
Bretagne,2011/06/02,20.0,21.0,74.0,7.75,948.0
Bretagne,2011/06/03,23.0,19.0,82.0,9.875,950.0
Bretagne,2011/06/04,23.0,19.0,89.0,9.75,951.0
Bretagne,2011/06/05,19.0,13.0,90.0,4.5,953.0
Bretagne,2011/06/06,16.0,12.0,90.0,6.5,954.0
Bretagne,2011/06/07,16.0,13.0,77.0,7.125,956.0
Bretagne,2011/06/08,15.0,14.0,73.0,7.125,956.0
Bretagne,2011/06/09,16.0,9.0,84.0,7.25,958.0
Bretagne,2011/06/10,16.0,12.0,81.0,6.125,959.0
Bretagne,2011/06/11,15.0,12.0,68.0,6.75,959.0
Bretagne,2011/06/12,13.0,20.0,94.0,10.0,960.0
Bretagne,2011/06/13,19.0,19.0,92.0,7.5,961.0
Bretagne,2011/06/14,21.0,15.0,90.0,6.125,962.0
Bretagne,2011/06/15,17.0,18.0,98.0,5.25,963.0
Bretagne,2011/06/16,18.0,23.0,78.0,7.75,963.0
Bretagne,2011/06/17,15.0,28.0,97.0,6.125,963.0
Bretagne,2011/06/18,16.0,26.0,84.0,7.75,964.0
Bretagne,2011/06/19,16.0,14.0,93.0,9.0,964.0
Bretagne,2011/06/20,19.0,21.0,94.0,7.75,964.0
Bretagne,2011/06/21,19.0,20.0,80.0,9.375,964.0
Bretagne,2011/06/22,19.0,26.0,86.0,7.5,964.0
Bretagne,2011/06/23,17.0,14.0,85.0,5.375,964.0
Bretagne,2011/06/24,18.0,10.0,72.0,7.0,964.0
Bretagne,2011/06/25,23.0,9.0,82.0,8.375,963.0
Bretagne,2011/06/26,29.0,18.0,79.0,6.875,963.0
Bretagne,2011/06/27,23.0,13.0,74.0,8.5,963.0
Bretagne,2011/06/28,19.0,21.0,93.0,7.75,962.0
Bretagne,2011/06/29,18.0,18.0,70.0,10.0,962.0
Bretagne,2011/06/30,18.0,18.0,73.0,6.75,961.0
Bretagne,2011/07/01,20.0,17.0,77.0,7.5,959.0
Bretagne,2011/07/02,22.0,11.0,72.0,10.0,959.0
Bretagne,2011/07/03,21.0,13.0,77.0,8.0,958.0
Bretagne,2011/07/04,26.0,4.0,67.0,9.0,957.0
Bretagne,2011/07/05,20.0,19.0,86.0,9.0,956.0
Bretagne,2011/07/06,20.0,26.0,70.0,7.5,955.0
Bretagne,2011/07/07,18.0,26.0,79.0,9.0,953.0
Bretagne,2011/07/08,19.0,26.0,89.0,8.625,952.0
Bretagne,2011/07/09,19.0,14.0,80.0,6.5,951.0
Bretagne,2011/07/10,20.0,13.0,75.0,7.375,950.0
Bretagne,2011/07/11,22.0,16.0,77.0,9.0,948.0
Bretagne,2011/07/12,18.0,20.0,90.0,9.0,946.0
Bretagne,2011/07/13,20.0,18.0,71.0,10.0,944.0
Bretagne,2011/07/14,21.0,13.0,72.0,9.0,943.0
Bretagne,2011/07/15,21.0,14.0,95.0,6.75,941.0
Bretagne,2011/07/16,19.0,22.0,98.0,7.75,939.0
Bretagne,2011/07/17,16.0,24.0,89.0,6.75,937.0
Bretagne,2011/07/18,18.0,20.0,82.0,9.0,935.0
Bretagne,2011/07/19,18.0,22.0,84.0,7.5,933.0
Bretagne,2011/07/20,18.0,18.0,95.0,6.375,930.0
Bretagne,2011/07/21,19.0,20.0,91.0,8.71249231596742,928.0
Bretagne,2011/07/22,19.0,15.0,80.0,5.125,926.0
Bretagne,2011/07/23,17.0,17.0,72.0,5.375,924.0
Bretagne,2011/07/24,19.0,12.0,84.0,6.75,922.0
Bretagne,2011/07/25,22.0,12.0,91.0,4.875,920.0
Bretagne,2011/07/26,21.0,17.0,88.0,5.5,916.0
Bretagne,2011/07/27,21.0,14.0,76.0,5.5,914.0
Bretagne,2011/07/28,22.0,14.0,79.0,7.0,912.0
Bretagne,2011/07/29,23.0,13.0,82.0,7.5,909.0
Bretagne,2011/07/30,25.0,8.0,76.0,7.0,906.0
Bretagne,2011/07/31,24.0,13.0,75.0,6.75,904.0
Bretagne,2011/08/01,25.0,6.0,67.0,8.0,901.0
Bretagne,2011/08/02,25.0,12.0,74.0,9.875,899.0
Bretagne,2011/08/03,24.0,17.0,79.0,7.375,895.0
Bretagne,2011/08/04,22.0,22.0,98.0,8.0,893.0
Bretagne,2011/08/05,19.0,12.0,89.0,4.5,890.0
Bretagne,2011/08/06,16.0,8.0,97.0,6.875,887.0
Bretagne,2011/08/07,19.0,27.0,87.0,6.5,884.0
Bretagne,2011/08/08,19.0,21.0,75.0,8.5,882.0
Bretagne,2011/08/09,20.0,15.0,78.0,5.875,878.0
Bretagne,2011/08/10,22.0,6.0,75.0,6.75,875.0
Bretagne,2011/08/11,23.0,19.0,81.0,7.375,873.0
Bretagne,2011/08/12,20.0,12.0,84.0,5.625,869.0
Bretagne,2011/08/13,20.0,18.0,95.0,6.875,866.0
Bretagne,2011/08/14,19.0,12.0,85.0,7.375,864.0
Bretagne,2011/08/15,22.0,8.0,80.0,6.75,860.0
Bretagne,2011/08/16,23.0,7.0,73.0,7.0,857.0
Bretagne,2011/08/17,26.0,8.0,81.0,6.75,854.0
Bretagne,2011/08/18,24.0,15.0,91.0,6.125,850.0
Bretagne,2011/08/19,23.0,7.0,83.0,6.75,848.0
Bretagne,2011/08/20,27.0,10.0,87.0,7.0,845.0
Bretagne,2011/08/21,25.0,10.0,80.0,6.125,841.0
Bretagne,2011/08/22,23.0,17.0,96.0,9.125,838.0
Bretagne,2011/08/23,21.0,19.0,94.0,7.5,835.0
Bretagne,2011/08/24,20.0,14.0,83.0,6.5,831.0
Bretagne,2011/08/25,20.0,18.0,95.0,4.875,829.0
Bretagne,2011/08/26,19.0,14.0,84.0,6.375,826.0
Bretagne,2011/08/27,18.0,15.0,84.0,7.375,822.0
Bretagne,2011/08/28,18.0,9.0,83.0,6.75,819.0
Bretagne,2011/08/29,18.0,9.0,81.0,5.75,815.0
Bretagne,2011/08/30,19.0,11.0,78.0,7.75,812.0
Bretagne,2011/08/31,21.0,19.0,84.0,7.0,809.0
Bretagne,2011/09/01,24.0,8.0,90.0,6.75,805.0
Bretagne,2011/09/02,27.0,5.0,83.0,5.75,802.0
Bretagne,2011/09/03,24.0,12.0,82.0,6.0,799.0
Bretagne,2011/09/04,18.0,19.0,92.0,8.625,795.0
Bretagne,2011/09/05,19.0,19.0,81.0,6.75,792.0
Bretagne,2011/09/06,20.0,30.0,88.0,9.625,789.0
Bretagne,2011/09/07,18.0,15.0,81.0,7.5,785.0
Bretagne,2011/09/08,20.0,17.0,95.0,5.25,782.0
Bretagne,2011/09/09,22.0,12.0,94.0,5.25,778.0
Bretagne,2011/09/10,23.0,23.0,85.0,6.25,775.0
Bretagne,2011/09/11,20.0,20.0,92.0,9.875,772.0
Bretagne,2011/09/12,19.0,21.0,95.0,7.75,768.0
Bretagne,2011/09/13,19.0,11.0,88.0,6.5,765.0
Bretagne,2011/09/14,19.0,6.0,83.0,8.0,760.0
Bretagne,2011/09/15,20.0,12.0,91.0,6.5,757.0
Bretagne,2011/09/16,22.0,14.0,85.0,5.75,754.0
Bretagne,2011/09/17,17.0,20.0,85.0,6.5,750.0
Bretagne,2011/09/18,16.0,24.0,87.0,8.0,747.0
Bretagne,2011/09/19,18.0,16.0,93.0,9.0,744.0
Bretagne,2011/09/20,18.0,13.0,93.0,5.25,740.0
Bretagne,2011/09/21,20.0,14.0,93.0,5.75,737.0
Bretagne,2011/09/22,17.0,8.0,81.0,7.0,733.0
Bretagne,2011/09/23,19.0,9.0,88.0,6.75,729.0
Bretagne,2011/09/24,21.0,5.0,88.0,8.0,726.0
Bretagne,2011/09/25,22.0,18.0,92.0,5.5,722.0
Bretagne,2011/09/26,22.0,12.0,93.0,5.125,719.0
Bretagne,2011/09/27,26.0,11.0,82.0,9.0,715.0
Bretagne,2011/09/28,26.0,15.0,84.0,9.0,712.0
Bretagne,2011/09/29,26.0,12.0,86.0,9.0,709.0
Bretagne,2011/09/30,27.0,12.0,75.0,10.0,705.0
Bretagne,2011/10/01,26.0,12.0,73.0,10.0,702.0
Bretagne,2011/10/02,26.0,7.0,85.0,10.0,698.0
Bretagne,2011/10/03,25.0,17.0,89.0,9.0,695.0
Bretagne,2011/10/04,21.0,12.0,89.0,6.75,691.0
Bretagne,2011/10/05,19.0,16.0,92.0,6.25,688.0
Bretagne,2011/10/06,17.0,21.0,86.0,8.75,683.0
Bretagne,2011/10/07,15.0,22.0,86.0,10.0,680.0
Bretagne,2011/10/08,14.0,21.0,89.0,8.0,677.0
Bretagne,2011/10/09,18.0,18.0,90.0,8.0,673.0
Bretagne,2011/10/10,19.0,14.0,87.0,9.0,670.0
Bretagne,2011/10/11,18.0,13.0,85.0,6.75,666.0
Bretagne,2011/10/12,18.0,9.0,91.0,9.0,663.0
Bretagne,2011/10/13,20.0,11.0,96.0,4.75,660.0
Bretagne,2011/10/14,17.0,12.0,89.0,6.25,657.0
Bretagne,2011/10/15,16.0,9.0,87.0,8.0,653.0
Bretagne,2011/10/16,17.0,9.0,91.0,8.0,650.0
Bretagne,2011/10/17,18.0,17.0,93.0,5.75,646.0
Bretagne,2011/10/18,14.0,14.0,91.0,8.75,643.0
Bretagne,2011/10/19,14.0,21.0,82.0,9.0,639.0
Bretagne,2011/10/20,13.0,9.0,80.0,10.0,636.0
Bretagne,2011/10/21,12.0,13.0,72.0,10.0,633.0
Bretagne,2011/10/22,14.0,19.0,93.0,10.0,630.0
Bretagne,2011/10/23,18.0,24.0,78.0,10.0,626.0
Bretagne,2011/10/24,18.0,15.990932341315974,96.0,9.625,623.0
Bretagne,2011/10/25,14.0,28.0,86.0,10.0,620.0
Bretagne,2011/10/26,15.0,19.0,82.0,9.0,617.0
Bretagne,2011/10/27,17.0,21.0,95.0,7.75,613.0
Bretagne,2011/10/28,16.0,12.0,95.0,8.71249231596742,610.0
Bretagne,2011/10/29,16.0,17.0,95.0,5.25,607.0
Bretagne,2011/10/30,16.0,14.0,96.0,4.5,604.0
Bretagne,2011/10/31,16.0,18.0,94.0,8.75,601.0
Bretagne,2011/11/01,15.0,13.0,89.0,8.125,598.0
Bretagne,2011/11/02,18.0,28.0,87.0,9.375,594.0
Bretagne,2011/11/03,17.0,21.0,92.0,9.875,592.0
Bretagne,2011/11/04,15.0,23.0,94.0,8.625,588.0
Bretagne,2011/11/05,15.0,27.0,89.0,9.0,586.0
Bretagne,2011/11/06,13.0,26.0,88.0,10.0,582.0
Bretagne,2011/11/07,13.0,17.0,91.0,10.0,579.0
Bretagne,2011/11/08,11.0,11.0,96.0,4.375,577.0
Bretagne,2011/11/09,15.0,19.0,94.0,8.0,573.0
Bretagne,2011/11/10,14.0,14.0,93.0,6.75,571.0
Bretagne,2011/11/11,15.0,23.0,94.0,7.75,567.0
Bretagne,2011/11/12,17.0,16.0,95.0,6.25,565.0
Bretagne,2011/11/13,16.0,22.0,93.0,10.0,562.0
Bretagne,2011/11/14,13.0,19.0,74.0,10.0,560.0
Bretagne,2011/11/15,13.0,17.0,94.0,9.0,556.0
Bretagne,2011/11/16,13.0,18.0,94.0,5.5,554.0
Bretagne,2011/11/17,14.0,13.0,92.0,7.5,551.0
Bretagne,2011/11/18,13.0,21.0,89.0,9.0,549.0
Bretagne,2011/11/19,13.0,15.0,95.0,8.75,546.0
Bretagne,2011/11/20,14.0,13.0,95.0,5.75,544.0
Bretagne,2011/11/21,13.0,15.0,98.0,8.71249231596742,542.0
Bretagne,2011/11/22,14.0,9.0,97.0,8.71249231596742,539.0
Bretagne,2011/11/23,13.0,10.0,90.0,9.0,537.0
Bretagne,2011/11/24,11.0,13.0,95.0,8.71249231596742,534.0
Bretagne,2011/11/25,13.0,12.0,97.0,8.0,533.0
Bretagne,2011/11/26,10.0,12.0,95.0,8.0,530.0
Bretagne,2011/11/27,14.0,15.0,96.0,10.0,528.0
Bretagne,2011/11/28,12.0,14.0,97.0,9.0,527.0
Bretagne,2011/11/29,13.0,28.0,94.0,10.0,524.0
Bretagne,2011/11/30,11.0,18.0,94.0,10.0,522.0
Bretagne,2011/12/01,14.0,15.990932341315974,98.0,7.375,521.0
Bretagne,2011/12/02,10.0,15.0,92.0,10.0,519.0
Bretagne,2011/12/03,12.0,25.0,96.0,10.0,517.0
Bretagne,2011/12/04,13.0,28.0,96.0,8.875,515.0
Bretagne,2011/12/05,9.0,23.0,89.0,10.0,514.0
Bretagne,2011/12/06,9.0,19.0,90.0,9.375,513.0
Bretagne,2011/12/07,11.0,27.0,93.0,10.0,512.0
Bretagne,2011/12/08,12.0,25.0,94.0,10.0,510.0
Bretagne,2011/12/09,11.0,11.0,94.0,9.75,509.0
Bretagne,2011/12/10,9.0,8.0,93.0,10.0,508.0
Bretagne,2011/12/11,9.0,19.0,97.0,9.5,507.0
Bretagne,2011/12/12,10.0,26.0,89.0,9.0,506.0
Bretagne,2011/12/13,12.0,25.0,86.0,9.25,505.0
Bretagne,2011/12/14,8.0,28.0,82.0,9.875,504.0
Bretagne,2011/12/15,11.0,24.0,97.0,10.0,503.0
Bretagne,2011/12/16,13.0,35.0,89.0,9.0,503.0
Bretagne,2011/12/17,7.0,19.0,91.0,10.0,503.0
Bretagne,2011/12/18,6.0,13.0,90.0,9.75,502.0
Bretagne,2011/12/19,8.0,24.0,100.0,9.875,502.0
Bretagne,2011/12/20,10.0,18.0,91.0,10.0,502.0
Bretagne,2011/12/21,12.0,25.0,97.0,8.0,501.0
Bretagne,2011/12/22,11.0,15.0,96.0,10.0,501.0
Bretagne,2011/12/23,11.0,28.0,95.0,8.0,501.0
Bretagne,2011/12/24,8.0,14.0,90.0,10.0,502.0
Bretagne,2011/12/25,10.0,14.0,94.0,9.0,502.0
Bretagne,2011/12/26,9.0,8.0,93.0,8.0,502.0
Bretagne,2011/12/27,6.0,13.0,92.0,10.0,503.0
Bretagne,2011/12/28,11.0,19.0,96.0,10.0,503.0
Bretagne,2011/12/29,8.0,23.0,91.0,10.0,504.0
Bretagne,2011/12/30,11.0,22.0,97.0,9.875,505.0
Bretagne,2011/12/31,13.0,20.0,97.0,10.0,505.0
Centre-Val de Loire,2011/01/01,1.0,10.0,85.0,7.75,508.0
Centre-Val de Loire,2011/01/02,2.0,15.0,94.0,6.75,509.0
Centre-Val de Loire,2011/01/03,1.0,9.0,92.0,7.0,510.0
Centre-Val de Loire,2011/01/04,0.0,9.0,83.0,10.0,511.0
Centre-Val de Loire,2011/01/05,4.0,17.0,83.0,9.625,513.0
Centre-Val de Loire,2011/01/06,10.0,33.0,99.0,8.875,514.0
Centre-Val de Loire,2011/01/07,11.0,18.0,99.0,10.0,515.0
Centre-Val de Loire,2011/01/08,12.0,30.0,94.0,7.75,517.0
